,City,Date,Latitude,Longitude,patient_count,EVENT_ID,County,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,Impact,distance_km,day_of_week,patient_dow_norm
11331,Wamego,2022-07-22,39.201941,-96.304998,55,1050196.0,THOMAS,BROWNVILLE,2022-07-22,1615.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,CST-6, ,172046.0,C,193.0,GLD,0.0,0.0,NWS Employee, ,1.77,50.0,5.19,N,5.95,NNE,BROWNVILLE,2022-07-22,1617.0,39.255,-101.3454,39.2614,-101.3135,"Landspout reported east southeast of Goodland, Kansas. Employee was on I-70 looking east southeast. Location estimated by radar.","During the afternoon to early evening hours, a disturbance moved over the High Plains creating isolated to scattered thunderstorms that produced multiple tornadoes, up to ping pong ball sized hail, and damaging winds with gusts up to 90 mph.  The wind damage occurred in Decatur, Sheridan and Graham counties, with damage to an airport hanger in the city of Hoxie, damage to an outbuilding and utility trailer, and numerous large tree limbs downed. The largest hail was reported in southern Logan County while the strongest winds were reported in Hoxie with the damage to the airplane hanger.",59.0,1.0,434.13887065757734,4,-1.2973782648760503
11332,Wamego,2022-07-22,39.201941,-96.304998,55,1050199.0,THOMAS,BROWNVILLE,2022-07-22,1621.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,CST-6, ,172046.0,C,193.0,GLD,0.0,0.0,NWS Employee, ,0.34,50.0,4.33,NNW,3.98,NNW,BROWNVILLE,2022-07-22,1625.0,39.2382,-101.3798,39.2334,-101.378,"Off-duty NWS Employee reported two brief, coincident landspouts. This is second first tornado and its location as estimated by radar.","During the afternoon to early evening hours, a disturbance moved over the High Plains creating isolated to scattered thunderstorms that produced multiple tornadoes, up to ping pong ball sized hail, and damaging winds with gusts up to 90 mph.  The wind damage occurred in Decatur, Sheridan and Graham counties, with damage to an airport hanger in the city of Hoxie, damage to an outbuilding and utility trailer, and numerous large tree limbs downed. The largest hail was reported in southern Logan County while the strongest winds were reported in Hoxie with the damage to the airplane hanger.",60.0,1.0,437.1316139206349,4,-1.2973782648760503
11333,Wamego,2022-07-22,39.201941,-96.304998,55,1050198.0,THOMAS,BROWNVILLE,2022-07-22,1621.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,CST-6, ,172046.0,C,193.0,GLD,0.0,0.0,NWS Employee, ,0.2,50.0,4.51,NNW,4.7,NNW,BROWNVILLE,2022-07-22,1625.0,39.2388,-101.3865,39.2409,-101.3892,"Off-duty NWS Employee reported two brief, coincident landspouts. This is the first tornado and its location as estimated by radar.","During the afternoon to early evening hours, a disturbance moved over the High Plains creating isolated to scattered thunderstorms that produced multiple tornadoes, up to ping pong ball sized hail, and damaging winds with gusts up to 90 mph.  The wind damage occurred in Decatur, Sheridan and Graham counties, with damage to an airport hanger in the city of Hoxie, damage to an outbuilding and utility trailer, and numerous large tree limbs downed. The largest hail was reported in southern Logan County while the strongest winds were reported in Hoxie with the damage to the airplane hanger.",61.0,1.0,437.70728375938177,4,-1.2973782648760503
11334,Wamego,2022-07-22,39.201941,-96.304998,55,1050197.0,THOMAS,BROWNVILLE,2022-07-22,1628.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,CST-6, ,172046.0,C,193.0,GLD,0.0,0.0,NWS Employee, ,0.74,50.0,5.69,NNE,6.34,NE,BROWNVILLE,2022-07-22,1633.0,39.2506,-101.2953,39.2558,-101.2832,Off-duty NWS employee reported a brief landspout near his location.,"During the afternoon to early evening hours, a disturbance moved over the High Plains creating isolated to scattered thunderstorms that produced multiple tornadoes, up to ping pong ball sized hail, and damaging winds with gusts up to 90 mph.  The wind damage occurred in Decatur, Sheridan and Graham counties, with damage to an airport hanger in the city of Hoxie, damage to an outbuilding and utility trailer, and numerous large tree limbs downed. The largest hail was reported in southern Logan County while the strongest winds were reported in Hoxie with the damage to the airplane hanger.",62.0,1.0,429.83261265825666,4,-1.2973782648760503
11335,Wamego,2024-07-22,39.201941,-96.304998,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1.6018732310719594
11336,Wamego,2025-07-22,39.201941,-96.304998,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.18396894368540118
11337,Wamego,2024-07-23,39.201941,-96.304998,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.03811969103391158
11338,Wamego,2025-07-23,39.201941,-96.304998,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.9095608396202234
11339,Wamego,2023-07-24,39.201941,-96.304998,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1.4113835964507648
11340,Wamego,2024-07-24,39.201941,-96.304998,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.9095608396202234
11341,Wamego,2025-07-24,39.201941,-96.304998,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-1.5734147162608234
11342,Wamego,2022-07-25,39.201941,-96.304998,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.39543887847106085
11343,Wamego,2023-07-25,39.201941,-96.304998,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1.1319890859200834
11344,Wamego,2024-07-25,39.201941,-96.304998,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.35564924705494283
11345,Wamego,2025-07-25,39.201941,-96.304998,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-1.1006435785373052
11346,Wamego,2022-07-26,39.201941,-96.304998,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.256893570011146
11347,Wamego,2023-07-26,39.201941,-96.304998,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-0.07298716309783465
11348,Wamego,2024-07-26,39.201941,-96.304998,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-0.3137048331823251
11349,Wamego,2022-07-27,39.201941,-96.304998,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.529688846868378
11350,Wamego,2023-07-27,39.201941,-96.304998,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.9645319816578831
11351,Wamego,2022-07-28,39.201941,-96.304998,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.318778273103143
11352,Wamego,2023-07-28,39.201941,-96.304998,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-1.166221807316887
11353,Wamego,2025-07-28,39.201941,-96.304998,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.11253348051879118
11354,Wamego,2022-07-29,39.201941,-96.304998,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.2601726575276353
11355,Wamego,2024-07-29,39.201941,-96.304998,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1.4113835964507648
11356,Wamego,2025-07-29,39.201941,-96.304998,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9828250775265155
11357,Wamego,2024-07-30,39.201941,-96.304998,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1.3507629648973178
11358,Wamego,2025-07-30,39.201941,-96.304998,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.1551978402997378
11359,Wamego,2023-07-31,39.201941,-96.304998,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7474989292561062
11360,Wamego,2024-07-31,39.201941,-96.304998,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.1551978402997378
11361,Wamego,2025-07-31,39.201941,-96.304998,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.8884216398325155
11362,Wamego,2022-08-01,39.201941,-96.304998,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1284781984984953
11363,Wamego,2023-08-01,39.201941,-96.304998,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1.4966122175488075
11364,Wamego,2024-08-01,39.201941,-96.304998,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.8123112980071481
11365,Wamego,2025-08-01,39.201941,-96.304998,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.27649922583391
11366,Wamego,2022-08-02,39.201941,-96.304998,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5452773195720467
11367,Wamego,2023-08-02,39.201941,-96.304998,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-0.07298716309783465
11368,Wamego,2024-08-02,39.201941,-96.304998,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.9322815136297269
11369,Wamego,2022-08-03,39.201941,-96.304998,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-1.5468091671749216
11370,Wamego,2023-08-03,39.201941,-96.304998,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-2.1061871090383963
11371,Wamego,2022-08-04,39.201941,-96.304998,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-1.7256353999115586
11372,Wamego,2023-08-04,39.201941,-96.304998,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-2.346629925349357
11373,Wamego,2025-08-04,39.201941,-96.304998,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.2684457887235978
11374,Wamego,2022-08-05,39.201941,-96.304998,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-1.2318000360964687
11375,Wamego,2024-08-05,39.201941,-96.304998,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.8399146925871813
11376,Wamego,2025-08-05,39.201941,-96.304998,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.4756674489883803
11377,Wamego,2024-08-06,39.201941,-96.304998,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.256893570011146
11378,Wamego,2025-08-06,39.201941,-96.304998,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7458028391672137
11379,Wamego,2023-08-07,39.201941,-96.304998,84,1133522.0,CHEYENNE,BIRD CITY,2023-08-07,1535.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,CST-6, ,185012.0,C,23.0,GLD,0.0,0.0,Storm Chaser, ,0.24,75.0,2.4,WNW,2.16,WNW,BIRD CITY,2023-08-07,1536.0,39.7612,-101.5728,39.7596,-101.5688,"Storm chaser video caught a brief landspout tornado forming along the cold front/outflow boundary west of Bird City just east of CR 26 roughly a half mile north of Highway 36.  The boundary was moving quickly to the south, so the landspout did not last long since it was not reported to be crossing the highway.  The landspout formed in a field, so no damage occurred.","During the late afternoon and evening hours of August 7th, a frontal boundary moved across Northwestern Kansas allowing for showers and thunderstorms to develop within the region. Some of these thunderstorms became severe and produced large hail up to softballs in size, a brief landspout, damaging wind gusts up to an estimated 70 mph, and heavy rainfall leading to flash flooding. Winds from the storms also caused a brief dust storm. Flooding in at least one location continued overnight until sunrise of August 8th.",104.0,1.0,456.28879292678363,0,-0.6494250579659868
11380,Wamego,2024-08-07,39.201941,-96.304998,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-0.8098981651363781
11381,Wamego,2025-08-07,39.201941,-96.304998,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.6337851966748351
11382,Wamego,2022-08-08,39.201941,-96.304998,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1.0939008720821073
11383,Wamego,2023-08-08,39.201941,-96.304998,88,1136322.0,SHERMAN,KANORADO,2023-08-08,2017.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,MST-7, ,185181.0,C,181.0,GLD,0.0,0.0,Official NWS Observations, ,1.3,75.0,2.12,S,3.19,SSE,KANORADO,2023-08-08,2024.0,39.2998,-102.0227,39.2887,-102.0033,A long-track supercell produced a EF-U tornado southeast of Kanorado. Only damage observed was some swirl marks in the plants and grass found at an abandoned property.,"During the afternoon hours, a strong supercell developed over Northeast Colorado that moved into Northwest Kansas, specifically Sherman County, during the evening hours. This long-track supercell produced quarter to half dollar sized hail near the town of Kanorado as well as an EF-U tornado south of the town that mainly moved over crop land.",105.0,1.0,492.37506642090324,1,0.39942806692055716
11384,Wamego,2024-08-08,39.201941,-96.304998,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.05120787975347271
11385,Wamego,2025-08-08,39.201941,-96.304998,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-0.18254837562316176
11386,Wamego,2022-08-09,39.201941,-96.304998,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.5485920753141251
11387,Wamego,2023-08-09,39.201941,-96.304998,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.2196248432443006
11388,Wamego,2024-08-09,39.201941,-96.304998,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-0.24812660440274342
11389,Wamego,2022-08-10,39.201941,-96.304998,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.41828683826119434
11390,Wamego,2023-08-10,39.201941,-96.304998,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.8123112980071481
11391,Wamego,2022-08-11,39.201941,-96.304998,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.20342856340420779
11392,Wamego,2023-08-11,39.201941,-96.304998,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-0.05139191806399839
11393,Wamego,2025-08-11,39.201941,-96.304998,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-2.681314493925395
11394,Wamego,2022-08-12,39.201941,-96.304998,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.3420774546134917
11395,Wamego,2024-08-12,39.201941,-96.304998,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.4935127497611802
11396,Wamego,2025-08-12,39.201941,-96.304998,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.4756674489883803
11397,Wamego,2024-08-13,39.201941,-96.304998,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0557497038522603
11398,Wamego,2025-08-13,39.201941,-96.304998,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.4008348409792524
11399,Wamego,2023-08-14,39.201941,-96.304998,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.14145269897613483
11400,Wamego,2024-08-14,39.201941,-96.304998,60,1193089.0,POTTAWATOMIE,FOSTORIA,2024-08-14,1825.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,CST-6, ,193188.0,C,149.0,TOP,0.0,0.0,Storm Chaser, ,0.48,20.0,7.22,N,7.09,N,FOSTORIA,2024-08-14,1826.0,39.533,-96.543,39.532,-96.534,A storm chaser provided photos of what appeared to be a ragged funnel on the ground.  No damage was reported with this tornado.  Times were based on radar data and photos.,Severe thunderstorms produced numerous reports of damaging winds during the evening of August 14th.  Many of the damage reports were likely due to what are called wet downbursts of locally damaging winds of 65 to 80 mph.  A supercell thunderstorm also developed near a warm frontal boundary and did produce a brief tornado based on photos however no damage was reported.,177.0,1.0,42.11557942081398,2,0.008891837128670177
11401,Wamego,2024-08-14,39.201941,-96.304998,60,1193091.0,POTTAWATOMIE,BLAINE,2024-08-14,1839.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,CST-6, ,193188.0,C,149.0,TOP,0.0,0.0,Social Media, ,0.01,15.0,2.22,W,2.22,W,BLAINE,2024-08-14,1840.0,39.506,-96.441,39.506,-96.441,Radar data along with social media photos and storm chaser accounts suggest that a small brief tornado occurred in this location.  Less a minute and no damage reported.,Severe thunderstorms produced numerous reports of damaging winds during the evening of August 14th.  Many of the damage reports were likely due to what are called wet downbursts of locally damaging winds of 65 to 80 mph.  A supercell thunderstorm also developed near a warm frontal boundary and did produce a brief tornado based on photos however no damage was reported.,178.0,1.0,35.77487862005782,2,0.008891837128670177
11402,Wamego,2025-08-14,39.201941,-96.304998,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.9276610077060832
11403,Wamego,2022-08-15,39.201941,-96.304998,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6840023843823747
11404,Wamego,2023-08-15,39.201941,-96.304998,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.7673659542913596
11405,Wamego,2024-08-15,39.201941,-96.304998,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.7098955385002026
11406,Wamego,2025-08-15,39.201941,-96.304998,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.1290161999684718
11407,Wamego,2022-08-16,39.201941,-96.304998,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03480493529183321
11408,Wamego,2023-08-16,39.201941,-96.304998,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.9095608396202234
11409,Wamego,2024-08-16,39.201941,-96.304998,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.1126896316621973
11410,Wamego,2022-08-17,39.201941,-96.304998,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-0.7280191649098733
11411,Wamego,2023-08-17,39.201941,-96.304998,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.329343829373365
11412,Wamego,2022-08-18,39.201941,-96.304998,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.02490246207189482
11413,Wamego,2023-08-18,39.201941,-96.304998,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.14534276827474665
11414,Wamego,2025-08-18,39.201941,-96.304998,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0649816536247638
11415,Wamego,2022-08-19,39.201941,-96.304998,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.5388121409522367
11416,Wamego,2024-08-19,39.201941,-96.304998,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6205058395086432
11417,Wamego,2025-08-19,39.201941,-96.304998,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.566222088132474
11418,Wamego,2024-08-20,39.201941,-96.304998,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.18396894368540118
11419,Wamego,2025-08-20,39.201941,-96.304998,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.008891837128670177
11420,Wamego,2023-08-21,39.201941,-96.304998,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5570092946349117
11421,Wamego,2024-08-21,39.201941,-96.304998,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.41828683826119434
11422,Wamego,2025-08-21,39.201941,-96.304998,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.9645319816578831
11423,Wamego,2022-08-22,39.201941,-96.304998,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6840023843823747
11424,Wamego,2023-08-22,39.201941,-96.304998,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.7673659542913596
11425,Wamego,2024-08-22,39.201941,-96.304998,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.05120787975347271
11426,Wamego,2025-08-22,39.201941,-96.304998,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.6043903697318185
11427,Wamego,2022-08-23,39.201941,-96.304998,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7640511985492812
11428,Wamego,2023-08-23,39.201941,-96.304998,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.582044838714204
11429,Wamego,2024-08-23,39.201941,-96.304998,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.14534276827474665
11430,Wamego,2022-08-24,39.201941,-96.304998,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-0.7280191649098733
11431,Wamego,2023-08-24,39.201941,-96.304998,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.660090614356413
11432,Wamego,2022-08-25,39.201941,-96.304998,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.6337851966748351
11433,Wamego,2023-08-25,39.201941,-96.304998,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.4569073438663802
11434,Wamego,2025-08-25,39.201941,-96.304998,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6840023843823747
11435,Wamego,2022-08-26,39.201941,-96.304998,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-0.7071742058598152
11436,Wamego,2024-08-26,39.201941,-96.304998,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.2684457887235978
11437,Wamego,2025-08-26,39.201941,-96.304998,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.39942806692055716
11438,Wamego,2024-08-27,39.201941,-96.304998,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1.0590644595943386
11439,Wamego,2025-08-27,39.201941,-96.304998,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.073318840073233
11440,Wamego,2023-08-28,39.201941,-96.304998,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6840023843823747
11441,Wamego,2024-08-28,39.201941,-96.304998,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7458028391672137
11442,Wamego,2025-08-28,39.201941,-96.304998,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.9382265639763052
11443,Wamego,2022-08-29,39.201941,-96.304998,96,1043579.0,FORD,SPEARVILLE,2022-08-29,1529.0,Tornado, ,EF0,0.0,0.0,0.0,0.0,KS,CST-6, ,171930.0,C,57.0,DDC,0.0,0.0,Storm Chaser, ,1.72,30.0,2.44,WNW,3.05,NNW,SPEARVILLE,2022-08-29,1535.0,37.8666,-99.7894,37.8891,-99.776,A weak landspout was videotaped by a local storm chaser.,A weak landspout tornado was video tapped by a storm chaser as late afternoon thunderstorms developed in a high cape and low shear environment.  There were also several wet downbursts observed across the area.,63.0,2.0,337.45955226646316,0,0.11253348051879118
11444,Wamego,2023-08-29,39.201941,-96.304998,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.40274282266263556
11445,Wamego,2024-08-29,39.201941,-96.304998,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.20342856340420779
11446,Wamego,2025-08-29,39.201941,-96.304998,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.5388121409522367
11447,Wamego,2022-08-30,39.201941,-96.304998,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6182019458977915
11448,Wamego,2023-08-30,39.201941,-96.304998,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5001658384876991
11449,Wamego,2024-08-30,39.201941,-96.304998,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-0.05139191806399839
11450,Wamego,2022-08-31,39.201941,-96.304998,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-0.6461401646833684
11451,Wamego,2023-08-31,39.201941,-96.304998,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.35564924705494283
11452,Wamego,2022-09-01,39.201941,-96.304998,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.20342856340420779
11453,Wamego,2023-09-01,39.201941,-96.304998,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.6043903697318185
11454,Wamego,2022-09-02,39.201941,-96.304998,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.27649922583391
11455,Wamego,2025-09-02,39.201941,-96.304998,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3474482091552396
11456,Wamego,2024-09-03,39.201941,-96.304998,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9099004512007708
11457,Wamego,2025-09-03,39.201941,-96.304998,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6639238389407088
11458,Wamego,2024-09-04,39.201941,-96.304998,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.073318840073233
11459,Wamego,2025-09-04,39.201941,-96.304998,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.4815645130241
